"","weight","mucus"
"1",28.7577520124614,0.143286131249641
"2",78.8305135443807,0.00460857959214119
"3",40.89769218117,0.186690395036212
"4",88.3017404004931,0.00556727808721828
"5",94.0467284293845,0.00731112209985764
"6",4.55564993899316,0.418980410330964
"7",52.8105488047004,0.148017624776095
"8",89.2419044394046,0.0150450303858496
"9",55.1435014465824,0.118236428672467
"10",45.6614735303447,0.00129484175117244
"11",95.6833345349878,0.0462118538651952
"12",45.3334156190977,0.0513110973152995
"13",67.7570635452867,0.00456184176234275
"14",57.2633401956409,0.0164572170567901
"15",10.2924682665616,0.337616964102685
"16",89.9824970401824,0.009200348503036
"17",24.608773435466,0.0367520566184833
"18",4.20595335308462,0.617924604945454
"19",32.7920719282702,0.0963642221718004
"20",95.4503649147227,0.0122155764034676
"21",88.9539316063747,0.00266728595096749
"22",69.28034061566,0.031633538775169
"23",64.0506813768297,0.0752206461699186
"24",99.4269776623696,0.0153864249262494
"25",65.5705799115822,0.0101574898179472
"26",70.8530468167737,0.00324210269661371
"27",54.4066024711356,0.103047279631508
"28",59.414202044718,0.00635626482207776
"29",28.915973729454,0.181401929881645
"30",14.7113647311926,0.140128137944915
"31",96.3024232536554,0.0105102529087916
"32",90.2299045119435,0.0356813699802823
"33",69.0705278422683,0.045642191755499
"34",79.5467417687178,0.115381074974406
"35",2.46136845089495,0.255903077185287
"36",47.7795971091837,0.0555435787276817
"37",75.8459537522867,0.0103422880296185
"38",21.6407935833558,0.193200272238848
"39",31.8181007634848,0.0512484965187313
"40",23.1625785352662,0.36091718181135
"41",14.2800022382289,0.574793237184941
"42",41.4546335814521,0.100539842651756
"43",41.3724326295778,0.1288110618239
"44",36.8845450924709,0.3053143696612
"45",15.2444747742265,0.133150505044411
"46",13.880606344901,0.033593989973551
"47",23.3034099452198,0.333346528176004
"48",46.5962450252846,0.0347155758970537
"49",26.5972640365362,0.0880065782295897
"50",85.7827715342864,0.00479322498468896
"51",4.58311666734517,0.372606506649704
"52",44.2200074205175,0.36382348548075
"53",79.8924845643342,0.0297028393570172
"54",12.189925997518,0.62179030601457
"55",56.0947983758524,0.0592275129916738
"56",20.653138961643,0.338965133018846
"57",12.7531650243327,0.178977270093049
"58",75.3307864302769,0.0220449738163164
"59",89.5045359153301,0.0336333947638692
"60",37.4462775886059,0.0961150675087574
"61",66.5115194628015,0.087159778158107
"62",9.48406609240919,0.20222052981974
"63",38.3969637798145,0.0171431650714471
"64",27.438364457339,0.115418515637564
"65",81.4640038879588,0.0100644182139455
"66",44.8516341391951,0.181779698221756
"67",81.0064353048801,0.00132338798785327
"68",81.2389509519562,0.00439807153133042
"69",79.4342321110889,0.0109712554186281
"70",43.9831687603146,0.221239090134692
"71",75.4475158639252,0.0183435022264556
"72",62.9221131559461,0.041769314525595
"73",71.0182401351631,0.0526662614985547
"74",0.0624773325398564,0.0786179405054659
"75",47.5316574098542,0.17202412455583
"76",22.0118885161355,0.459556200245288
"77",37.9816537722945,0.0549978019429889
"78",61.2771003274247,0.04692548631906
"79",35.1797909243032,0.210133748766595
"80",11.1135424347594,1.16673556530483
"81",24.3619472719729,0.532231447737506
"82",66.805558744818,0.0253903223382533
"83",41.7646779678762,0.0438941018369291
"84",78.8195834029466,0.00332769271309097
"85",10.2864644257352,0.168572278196495
"86",43.4892741497606,0.0509518662971536
"87",98.4956979984418,0.0136254563950813
"88",89.3051114398986,0.0136463198695787
"89",88.6469060787931,0.00105040563618725
"90",17.5052650272846,0.208787686710718
"91",13.0695691565052,0.226101157235143
"92",65.3101925039664,0.0554231275362036
"93",34.3516472261399,0.326024625336511
"94",65.6758127966896,0.00625457612272102
"95",32.0373242488131,0.0401015551904384
"96",18.7691119266674,0.0696641190278129
"97",78.2294301316142,0.0252992881001913
"98",9.35949867125601,0.591897934151806
"99",46.677904156968,0.0368900173072785
"100",51.1505459900945,0.0191521857002578
"101",59.998895926401,0.111180005660338
"102",33.2823540316895,0.0220962097863737
"103",48.8613033667207,0.0974009680730504
"104",95.4473827499896,0.0258285228181061
"105",48.29023971688,0.0645800992746654
"106",89.0350222121924,0.0365424778955808
"107",91.4438186911866,0.00566173059438704
"108",60.8734982321039,0.0423403296125963
"109",41.0689776530489,0.175834720313616
"110",14.7094690939412,0.0888733332993644
"111",93.5299803270027,0.00204775061528874
"112",30.1228899974376,0.0758079631153397
"113",6.07205715496093,0.577963994869305
"114",94.7726940037683,0.0335183641183233
"115",72.0596273429692,0.0086831475803918
"116",14.2294295597821,1.89129725450441
"117",54.9284656066447,0.132225941974855
"118",95.409123855643,0.00452858866581445
"119",58.5483353119344,0.00517022730096157
"120",40.4510281747207,0.141665641767446
"121",64.789347932674,0.0248357943095253
"122",31.9820617092773,0.06169620146776
"123",30.7720010867342,0.0316448857776566
"124",21.9767631264403,0.570486967114199
"125",36.9488865835592,0.542203527660986
"126",98.4219203470275,0.0218374195202749
"127",15.4202300822362,0.0236052183554414
"128",9.10439998842776,0.49270357529747
"129",14.1906907781959,0.110445691513153
"130",69.0007101511583,0.0158655450101043
"131",61.9256483390927,0.0356258822193759
"132",89.1394117148593,0.00927569236242782
"133",67.2999092610553,0.00328513710164489
"134",73.7077737925574,0.0409583612889575
"135",52.1135725779459,0.00391236483425633
"136",65.983844967559,0.0501437450717222
"137",82.1805460145697,0.012975617953024
"138",78.6281551700085,0.0487456911155738
"139",97.9821917368099,0.00273411012480155
"140",43.9431536244228,0.266934945657655
"141",31.170220207423,0.506252171858478
"142",40.9474952612072,0.0949420050857126
"143",1.04671118315309,2.77744890262011
"144",18.384952400811,0.221307681047056
"145",84.2729318886995,0.0196267675709526
"146",23.1161782052368,0.0404451036090976
"147",23.9099955651909,0.312759380633683
"148",7.66911653336138,0.396593460380971
"149",24.5723678031936,0.502265059657343
"150",73.213520552963,0.0301219064370636
"151",84.7453165100887,0.00484044739579383
"152",49.7527267085388,0.0696545880412602
"153",38.7909029843286,0.0172232138157736
"154",24.6448994148523,0.669229300633511
"155",11.1096461303532,0.704615257619425
"156",38.9994435245171,0.0548507137540369
"157",57.1935313986614,0.0381121326766107
"158",21.6892762808129,0.00517532675943566
"159",44.476800202392,0.0131400216424888
"160",21.799066872336,1.54320859337217
"161",50.2299563260749,0.118414538033937
"162",35.3904571849853,0.0079846570087113
"163",64.998515881598,0.00735966698561849
"164",37.4713956611231,0.358036156575337
"165",35.5445380788296,0.216002054794796
"166",53.3687945455313,0.0276071743111269
"167",74.0334360394627,0.0633015172755187
"168",22.1102937823161,0.057817335473271
"169",41.274611861445,0.00671776848910681
"170",26.5686686849222,0.820162792610957
"171",62.9973053466529,0.0208318457771376
"172",18.3828490786254,0.299072001201806
"173",86.364411143586,0.00198187806094034
"174",74.6568004135042,0.0137879957672511
"175",66.8284649727866,0.00977039964399897
"176",61.8017873261124,0.0454678269718966
"177",37.2238060226664,0.16362262210278
"178",52.9835685854778,0.138264772162897
"179",87.4682342866436,0.00730911010142523
"180",58.1750099780038,0.00701252004057249
"181",83.9767764788121,0.0159200016825142
"182",31.2448164913803,0.0775892036219681
"183",70.829032221809,0.00333214058144793
"184",26.5017806086689,0.214559407105427
"185",59.4343194039539,0.00159623199716064
"186",48.1289800489321,0.0529374202603849
"187",26.503273146227,0.0104610260299001
"188",56.4590434776619,0.120777372325808
"189",91.3188223028556,0.00313194580827438
"190",90.1874389499426,0.00843504720243941
"191",27.4166621500626,0.0896181003974325
"192",32.1482756407931,0.107668150845181
"193",98.5640884377062,0.00153958460818709
"194",61.9993310188875,0.199627512418604
"195",93.7314089154825,0.0144634202663216
"196",46.6532702324912,0.00980146163449878
"197",40.6832593260333,0.254494215509465
"198",65.9230324206874,0.0608158396690772
"199",15.2346616843715,0.115366501417846
"200",57.2867058217525,0.155360808086471
"201",23.8726026844233,0.44602270562233
"202",96.2358936434612,0.0141586169306169
"203",60.1365725975484,0.0359023786864074
"204",51.5029727248475,0.10699610003197
"205",40.2573342202231,0.0640989056201351
"206",88.0246541230008,0.0121266940349163
"207",36.4091864787042,0.0128712718190025
"208",28.8239280693233,0.518447229718295
"209",17.0645235106349,0.177793707226798
"210",17.2171746380627,0.301386770350686
"211",48.204260552302,0.0206861702012338
"212",25.2964928513393,0.257124935057168
"213",21.625478961505,0.169782504192842
"214",67.4376388080418,0.000973813937159883
"215",4.76636274252087,0.462868040695727
"216",70.0853087473661,0.00567251311602524
"217",35.1888638455421,0.033010337991422
"218",40.8943997928873,0.0908218886150431
"219",82.0951323956251,0.0106762799790658
"220",91.8857348151505,0.0100164261447584
"221",28.2528330106288,0.0129046618480587
"222",96.1104793706909,0.0110940401371394
"223",72.8394428268075,0.0270087334899522
"224",68.6375082004815,0.0114132601903964
"225",5.28439427725971,0.0938628334782402
"226",39.5220134640113,0.00860074559847108
"227",47.7845379849896,0.0165641236093763
"228",56.025326368399,0.248104298449712
"229",69.8261594865471,0.179181512857991
"230",91.5683538420126,0.0211982060157505
"231",61.8351227371022,0.196404604139161
"232",42.8421508753672,0.264450503050101
"233",54.208036721684,0.0545199894094129
"234",5.8478488586843,0.680587985462527
"235",26.0856857057661,0.136435506233075
"236",39.7151953307912,0.100343716867866
"237",19.7744736680761,0.432988584693147
"238",83.192756283097,0.003528428995629
"239",15.2887222822756,0.491538370620972
"240",80.3418542025611,0.0420288760604215
"241",54.6826156554744,0.0677203904377924
"242",66.2317642010748,0.07547763671316
"243",17.1698493883014,0.380372507373208
"244",63.3055359823629,0.0103746839078846
"245",31.1869746772572,0.0612988554522178
"246",72.4554346408695,0.0204979099521641
"247",39.8939824663103,0.138557734679741
"248",96.9356411136687,0.00015532156704665
"249",96.7398370616138,0.0112612277712739
"250",72.6702539017424,0.0719959695991514
"251",25.7216746453196,0.0267987762738707
"252",22.1787934657186,0.00998082493871446
"253",59.3045651679859,0.0140200203943499
"254",26.7521432135254,0.22721003593126
"255",53.1070398865268,0.0501473279066565
"256",78.5291671287268,0.0355071537042149
"257",16.8060810538009,0.253039738580751
"258",40.4399181017652,0.00680973205304555
"259",47.1576277632266,0.0387615753354156
"260",86.8106806883588,0.00199047044590027
"261",92.57079558447,0.0262096227685316
"262",88.197755930014,0.00776967951085042
"263",67.4186842516065,0.00693818268393377
"264",95.0166979338974,0.012116819294511
"265",51.6444894252345,0.0397337472929452
"266",57.6519021298736,0.0594667512756237
"267",33.6331205908209,0.04313330675147
"268",34.732463140972,0.0098642338005609
"269",2.00243005529046,0.707917632880354
"270",50.2813045633957,0.0693205729309112
"271",87.1043413644657,0.01050750804298
"272",0.630078394897282,0.336817867598498
"273",7.20571239944547,0.534556948624409
"274",16.4211224997416,0.363387984938651
"275",77.0334074273705,0.00767684891246042
"276",73.5184305813164,0.0108656152005602
"277",97.1875635674223,0.0185710636857379
"278",46.6472376836464,0.0200591733734038
"279",7.43845133110881,1.32972895755881
"280",64.8818124318495,0.0316035048961203
"281",75.8593169506639,3.71402013405876e-05
"282",13.7106081005186,0.257087610347673
"283",39.6584594622254,0.023243907275184
"284",22.4985329201445,0.110218448777423
"285",5.79585605300963,0.194693991138166
"286",39.5892688306049,0.292301383986365
"287",6.49282999802381,0.837197131202859
"288",22.5886432919651,0.604844297195031
"289",5.462910910137,0.287201226074449
