"predictor","response"
0,6
1.001001001001,4
2.002002002002,7
3.003003003003,2
4.004004004004,1
5.00500500500501,5
6.00600600600601,2
7.00700700700701,2
8.00800800800801,0
9.00900900900901,3
10.01001001001,1
11.011011011011,3
12.012012012012,1
13.013013013013,4
14.014014014014,2
15.015015015015,5
16.016016016016,1
17.017017017017,1
18.018018018018,2
19.019019019019,2
20.02002002002,1
21.021021021021,1
22.022022022022,2
23.023023023023,2
24.024024024024,1
25.025025025025,0
26.026026026026,2
27.027027027027,0
28.028028028028,0
29.029029029029,0
30.03003003003,1
31.031031031031,1
32.032032032032,1
33.033033033033,0
34.034034034034,1
35.035035035035,1
36.036036036036,1
37.037037037037,0
38.038038038038,2
39.039039039039,1
40.04004004004,1
41.041041041041,3
42.042042042042,0
43.043043043043,0
44.044044044044,2
45.0450450450451,1
46.0460460460461,1
47.0470470470471,1
48.0480480480481,0
49.0490490490491,2
50.0500500500501,1
51.0510510510511,2
52.0520520520521,1
53.0530530530531,1
54.0540540540541,0
55.0550550550551,3
56.0560560560561,1
57.0570570570571,0
58.0580580580581,2
59.0590590590591,0
60.0600600600601,1
61.0610610610611,1
62.0620620620621,1
63.0630630630631,0
64.0640640640641,0
65.0650650650651,1
66.0660660660661,4
67.0670670670671,1
68.0680680680681,1
69.0690690690691,0
70.0700700700701,0
71.0710710710711,0
72.0720720720721,1
73.0730730730731,0
74.0740740740741,0
75.0750750750751,0
76.0760760760761,2
77.0770770770771,1
78.0780780780781,0
79.0790790790791,2
80.0800800800801,3
81.0810810810811,0
82.0820820820821,2
83.0830830830831,2
84.0840840840841,1
85.0850850850851,0
86.0860860860861,1
87.0870870870871,3
88.0880880880881,2
89.0890890890891,0
90.0900900900901,0
91.0910910910911,2
92.0920920920921,0
93.0930930930931,0
94.0940940940941,0
95.0950950950951,1
96.0960960960961,2
97.0970970970971,0
98.0980980980981,1
99.0990990990991,0
100.1001001001,0
101.101101101101,1
102.102102102102,1
103.103103103103,0
104.104104104104,0
105.105105105105,1
106.106106106106,2
107.107107107107,1
108.108108108108,1
109.109109109109,1
110.11011011011,3
111.111111111111,0
112.112112112112,3
113.113113113113,2
114.114114114114,1
115.115115115115,1
116.116116116116,0
117.117117117117,1
118.118118118118,0
119.119119119119,0
120.12012012012,0
121.121121121121,5
122.122122122122,0
123.123123123123,0
124.124124124124,1
125.125125125125,0
126.126126126126,1
127.127127127127,0
128.128128128128,0
129.129129129129,2
130.13013013013,0
131.131131131131,2
132.132132132132,2
133.133133133133,0
134.134134134134,1
135.135135135135,1
136.136136136136,0
137.137137137137,2
138.138138138138,1
139.139139139139,1
140.14014014014,1
141.141141141141,1
142.142142142142,0
143.143143143143,1
144.144144144144,0
145.145145145145,3
146.146146146146,3
147.147147147147,0
148.148148148148,1
149.149149149149,2
150.15015015015,1
151.151151151151,1
152.152152152152,1
153.153153153153,0
154.154154154154,1
155.155155155155,1
156.156156156156,3
157.157157157157,1
158.158158158158,1
159.159159159159,2
160.16016016016,2
161.161161161161,1
162.162162162162,1
163.163163163163,3
164.164164164164,1
165.165165165165,0
166.166166166166,0
167.167167167167,0
168.168168168168,0
169.169169169169,2
170.17017017017,3
171.171171171171,1
172.172172172172,0
173.173173173173,3
174.174174174174,0
175.175175175175,0
176.176176176176,1
177.177177177177,0
178.178178178178,1
179.179179179179,1
180.18018018018,1
181.181181181181,2
182.182182182182,2
183.183183183183,0
184.184184184184,1
185.185185185185,0
186.186186186186,1
187.187187187187,0
188.188188188188,1
189.189189189189,1
190.19019019019,1
191.191191191191,1
192.192192192192,2
193.193193193193,0
194.194194194194,0
195.195195195195,2
196.196196196196,2
197.197197197197,2
198.198198198198,1
199.199199199199,1
200.2002002002,2
201.201201201201,1
202.202202202202,2
203.203203203203,1
204.204204204204,1
205.205205205205,0
206.206206206206,2
207.207207207207,0
208.208208208208,1
209.209209209209,0
210.21021021021,1
211.211211211211,3
212.212212212212,1
213.213213213213,1
214.214214214214,3
215.215215215215,2
216.216216216216,0
217.217217217217,1
218.218218218218,0
219.219219219219,1
220.22022022022,2
221.221221221221,1
222.222222222222,1
223.223223223223,2
224.224224224224,0
225.225225225225,1
226.226226226226,2
227.227227227227,1
228.228228228228,0
229.229229229229,0
230.23023023023,0
231.231231231231,0
232.232232232232,1
233.233233233233,2
234.234234234234,1
235.235235235235,1
236.236236236236,2
237.237237237237,2
238.238238238238,0
239.239239239239,1
240.24024024024,1
241.241241241241,1
242.242242242242,0
243.243243243243,0
244.244244244244,1
245.245245245245,2
246.246246246246,1
247.247247247247,4
248.248248248248,2
249.249249249249,0
250.25025025025,3
251.251251251251,1
252.252252252252,1
253.253253253253,2
254.254254254254,3
255.255255255255,1
256.256256256256,0
257.257257257257,0
258.258258258258,0
259.259259259259,4
260.26026026026,0
261.261261261261,1
262.262262262262,2
263.263263263263,1
264.264264264264,3
265.265265265265,0
266.266266266266,1
267.267267267267,3
268.268268268268,1
269.269269269269,0
270.27027027027,1
271.271271271271,0
272.272272272272,2
273.273273273273,0
274.274274274274,0
275.275275275275,0
276.276276276276,4
277.277277277277,2
278.278278278278,1
279.279279279279,0
280.28028028028,2
281.281281281281,1
282.282282282282,0
283.283283283283,0
284.284284284284,0
285.285285285285,0
286.286286286286,1
287.287287287287,0
288.288288288288,1
289.289289289289,1
290.29029029029,3
291.291291291291,1
292.292292292292,1
293.293293293293,0
294.294294294294,1
295.295295295295,1
296.296296296296,1
297.297297297297,0
298.298298298298,0
299.299299299299,0
300.3003003003,0
301.301301301301,0
302.302302302302,2
303.303303303303,1
304.304304304304,1
305.305305305305,1
306.306306306306,1
307.307307307307,1
308.308308308308,0
309.309309309309,1
310.31031031031,0
311.311311311311,2
312.312312312312,1
313.313313313313,0
314.314314314314,1
315.315315315315,1
316.316316316316,0
317.317317317317,1
318.318318318318,1
319.319319319319,1
320.32032032032,2
321.321321321321,3
322.322322322322,0
323.323323323323,3
324.324324324324,0
325.325325325325,1
326.326326326326,1
327.327327327327,0
328.328328328328,0
329.329329329329,1
330.33033033033,1
331.331331331331,4
332.332332332332,4
333.333333333333,1
334.334334334334,1
335.335335335335,0
336.336336336336,1
337.337337337337,1
338.338338338338,1
339.339339339339,2
340.34034034034,0
341.341341341341,0
342.342342342342,0
343.343343343343,1
344.344344344344,2
345.345345345345,2
346.346346346346,2
347.347347347347,0
348.348348348348,5
349.349349349349,0
350.35035035035,1
351.351351351351,1
352.352352352352,0
353.353353353353,0
354.354354354354,0
355.355355355355,0
356.356356356356,1
357.357357357357,0
358.358358358358,0
359.359359359359,0
360.36036036036,0
361.361361361361,2
362.362362362362,0
363.363363363363,1
364.364364364364,1
365.365365365365,2
366.366366366366,1
367.367367367367,2
368.368368368368,0
369.369369369369,1
370.37037037037,0
371.371371371371,0
372.372372372372,0
373.373373373373,1
374.374374374374,1
375.375375375375,3
376.376376376376,3
377.377377377377,1
378.378378378378,1
379.379379379379,2
380.38038038038,1
381.381381381381,0
382.382382382382,2
383.383383383383,2
384.384384384384,2
385.385385385385,0
386.386386386386,1
387.387387387387,0
388.388388388388,2
389.389389389389,0
390.39039039039,1
391.391391391391,0
392.392392392392,0
393.393393393393,0
394.394394394394,1
395.395395395395,2
396.396396396396,0
397.397397397397,1
398.398398398398,1
399.399399399399,2
400.4004004004,2
401.401401401401,2
402.402402402402,1
403.403403403403,0
404.404404404404,0
405.405405405405,3
406.406406406406,2
407.407407407407,1
408.408408408408,1
409.409409409409,2
410.41041041041,1
411.411411411411,2
412.412412412412,0
413.413413413413,1
414.414414414414,2
415.415415415415,1
416.416416416416,1
417.417417417417,1
418.418418418418,1
419.419419419419,1
420.42042042042,1
