"predictor","response"
19.0555257173255,2
3.27769560460001,0
4.61235202010721,1
15.0680046435446,0
8.02549806423485,1
11.0358079681173,5
3.46168520115316,2
28.9814105909318,3
27.5184252019972,0
18.9784621614963,1
14.0015003439039,3
3.71949542686343,2
17.0463071428239,3
10.8729975372553,2
2.88928175810724,1
14.2684446694329,3
17.398087576963,4
17.9014591835439,0
10.4038237612695,1
24.5883442666382,4
18.7813631976023,1
27.8697113525122,4
24.2390788057819,6
9.52660753298551,1
25.4508206481114,4
28.7773576388136,0
19.7320607993752,1
18.3587245047092,3
20.1975625706837,4
6.47045455221087,1
16.0711385542527,0
7.43904396425933,1
12.9362389929593,2
12.6436200561002,6
19.4724888484925,3
2.04183566942811,1
15.3064425550401,6
28.7265670513734,1
16.9778855545446,3
28.1794051844627,2
17.4339487962425,3
11.0521880602464,4
6.00794862117618,1
3.53521120548248,0
17.5161584522575,4
14.9256119746715,3
4.12013044394553,0
9.52625356987119,1
21.1273277606815,3
13.4920129561797,3
5.952865825966,1
22.3595939418301,2
8.63252359814942,0
17.1393613889813,3
15.3827619832009,2
5.41259496472776,1
4.00280338339508,1
7.46122991852462,1
27.1844306336716,3
19.9885116619989,4
7.6437115650624,3
18.3487873952836,3
3.4058394767344,0
11.8390178661793,5
12.9921461157501,3
19.8269986417145,2
3.1816224725917,1
8.41845234576613,5
23.8367326920852,4
22.981069965288,3
19.0968473562971,3
23.3649936597794,3
24.0655879070982,3
9.11764656938612,2
17.4091011658311,5
3.6742286067456,0
9.02667890954763,2
18.457422661595,2
5.1028451519087,1
19.3213375825435,3
16.1926790829748,4
27.2739845402539,0
14.9895411878824,3
12.0453292327002,3
20.3223805390298,1
10.7370819468051,4
25.1736548561603,1
24.5251217149198,3
24.5182322347537,0
18.2873747395352,5
4.35819908510894,3
24.2666995720938,1
27.7021788861603,0
9.89891674555838,4
22.3129922254011,3
3.65917393192649,1
16.6730719869956,3
23.7084493078291,4
28.3096337001771,2
26.579681689851,3
27.5446245092899,3
25.4742772122845,4
28.9629891626537,2
2.51169742271304,1
18.2625313140452,4
4.51693381927907,1
21.5399532057345,4
22.1171063259244,2
3.84071008395404,2
26.4791732588783,0
9.19232463743538,0
10.1096363887191,1
27.4771044757217,2
11.8822968145832,3
11.5176824191585,1
23.7655326547101,4
11.8489116486162,6
29.8128200806677,3
27.2187021775171,2
25.1558702616021,3
2.67822255939245,0
25.4149408685043,6
