"","predictor","response"
"1",87.42075629998,7
"2",66.2864881101996,3
"3",54.0230345213786,0
"4",75.4547514254227,2
"5",23.0924083152786,0
"6",69.7054421994835,0
"7",3.91597240231931,0
"8",98.530033393763,7
"9",5.67303297575563,0
"10",98.27552405186,13
"11",57.553312391974,0
"12",64.5273788133636,1
"13",5.37655237130821,0
"14",99.5991735719144,15
"15",22.4282158538699,0
"16",20.2417625812814,0
"17",20.3937670215964,0
"18",45.4609951237217,0
"19",55.2198078017682,1
"20",31.7649150500074,0
"21",23.6074355430901,0
"22",24.732576077804,0
"23",91.2862139288336,7
"24",40.9836466889828,0
"25",17.2115216730163,0
"26",63.7476014904678,1
"27",7.48607942368835,0
"28",67.4814338097349,2
"29",55.5518948705867,1
"30",57.0269508985803,1
"31",97.9251312091947,16
"32",7.43450217414647,0
"33",0.575589295476675,0
"34",45.0902777723968,0
"35",33.3622661652043,1
"36",1.81315536610782,0
"37",5.05346292629838,0
"38",80.2368410397321,4
"39",39.4151044543833,0
"40",8.03756578825414,0
"41",47.0868452452123,0
"42",24.9993650941178,0
"43",93.6353855067864,8
"44",48.700008308515,0
"45",53.0398091999814,0
"46",13.0415417719632,0
"47",54.3196419021115,0
"48",2.49499923083931,0
"49",75.3921694587916,1
"50",28.2955677481368,0
"51",77.6499050902203,1
"52",45.600499981083,1
"53",1.53879972640425,0
"54",17.1853178646415,0
"55",61.6501500364393,3
"56",70.8997648907825,0
"57",88.7121135834605,6
"58",21.7693702550605,0
"59",4.23523315694183,0
"60",56.1245754593983,0
"61",85.7843553647399,4
"62",64.4005445996299,1
"63",99.880130472593,18
"64",93.6215258203447,3
"65",27.6054653339088,0
"66",43.4604848735034,0
"67",2.1544890711084,0
"68",47.3013472976163,0
"69",21.7802914557979,0
"70",97.0624512527138,7
"71",72.9789433069527,2
"72",13.6777946725488,0
"73",51.9049953436479,0
"74",55.6912585860118,0
"75",82.7001744415611,3
"76",3.68836072739214,0
"77",25.1586307538673,0
"78",55.029702372849,0
"79",77.0167348673567,3
"80",88.4932486573234,12
"81",71.322530740872,1
"82",28.0521556269377,0
"83",2.94664981774986,0
"84",92.0921115204692,5
"85",32.4352184543386,0
"86",33.1481832778081,0
"87",64.7856044583023,0
"88",92.8641813807189,10
"89",50.4052188247442,0
"90",71.7970720259473,3
"91",44.1286052577198,0
"92",52.4318600539118,0
"93",47.6237647933885,2
"94",53.294997732155,1
"95",72.9505751049146,2
"96",8.53549295570701,0
"97",10.00139801763,0
"98",61.2774508073926,0
"99",95.5863598966971,8
"100",83.3942669443786,3
"101",47.0729937776923,1
"102",50.3166886745021,0
"103",82.9279765486717,4
"104",39.5522355800495,0
"105",64.5611964864656,3
"106",58.5045936750248,0
"107",83.4664285881445,3
"108",98.6504317261279,11
"109",85.6759192654863,4
"110",88.6655986309052,10
"111",49.9415561323985,0
"112",32.3610973777249,0
"113",66.0906479461119,0
"114",50.0307376263663,0
"115",44.11058453843,0
"116",7.67490116413683,0
"117",22.1905429847538,0
"118",10.6286044931039,0
"119",86.144847702235,6
"120",19.8607643134892,0
"121",95.7065723603591,12
"122",74.745730496943,2
"123",4.34141680598259,0
"124",2.18205195851624,0
"125",44.9863980757073,0
"126",52.4846443440765,2
"127",92.8025574656203,7
"128",54.7284965170547,1
"129",11.7195212515071,0
"130",80.9409453300759,2
"131",67.0158139429986,2
"132",35.6856149621308,0
"133",68.7442507361993,1
"134",26.9421492703259,0
"135",41.6928688064218,0
"136",33.3046428393573,0
"137",48.816368309781,0
"138",51.782486657612,0
"139",3.87560890521854,0
"140",36.4828118123114,0
"141",35.5661587323993,0
"142",84.6150423865765,2
"143",4.79706285987049,0
"144",98.03749055136,9
"145",15.2275184635073,0
"146",45.4107886180282,1
"147",71.3759699370712,1
"148",26.5154909808189,0
"149",7.81904612667859,0
"150",78.2516231760383,3
"151",61.4861635258421,2
"152",39.5027196966112,0
"153",18.6109120259061,0
"154",95.0650677084923,8
"155",31.9241591962054,0
"156",93.6447757529095,6
"157",63.3260457776487,0
"158",28.2582291634753,0
"159",40.026008663699,0
"160",94.9507778976113,10
"161",28.1993956072256,0
"162",87.7009529620409,7
"163",40.1691182749346,0
"164",58.8997076731175,0
"165",30.3737253183499,0
"166",51.6738401493058,0
"167",31.357092037797,0
"168",74.6078586904332,3
"169",26.8660828704014,0
"170",42.637602542527,0
"171",6.96459033060819,0
"172",93.8478274270892,9
"173",15.0880939792842,0
"174",48.5185537720099,0
"175",97.7117957547307,12
"176",12.9658694611862,0
"177",65.5946407467127,1
"178",45.8372235298157,0
"179",85.0209109019488,1
"180",49.5894176652655,0
"181",44.399047922343,1
"182",81.7517884774134,2
"183",57.2902351384982,0
"184",77.8643665835261,4
"185",45.7200118107721,0
"186",1.81339345872402,0
"187",94.6215636329725,12
"188",83.1298216013238,3
"189",29.3727957410738,0
"190",6.47289261687547,0
"191",33.298670174554,0
"192",33.7130421539769,0
"193",18.8813694287091,0
"194",7.9675316112116,0
"195",9.07182502560318,0
"196",19.9834833387285,0
"197",84.7726431675255,6
"198",85.6523336144164,5
"199",16.244960995391,0
"200",32.1066731354222,0
"201",1.82098711375147,0
"202",39.2774550244212,0
"203",63.5175640927628,0
"204",70.2176796039566,1
"205",11.1610982567072,0
"206",72.999061900191,1
"207",30.7477238355204,0
"208",69.735679612495,3
"209",24.3330796249211,1
"210",5.94754486810416,0
"211",73.3195959357545,1
"212",68.837472400628,2
"213",62.0037829736248,2
"214",16.2802325328812,1
"215",47.0755907474086,0
"216",32.7640188625082,0
"217",35.4146853089333,0
"218",0.729883019812405,0
"219",98.0023442069069,10
"220",47.236599214375,0
"221",88.2016126764938,3
"222",68.8459564000368,3
"223",4.45607525762171,0
"224",85.2988638915122,5
"225",35.4097394738346,0
"226",37.3978174990043,0
"227",22.7558562997729,0
"228",24.6766504831612,1
"229",55.5784431053326,0
"230",42.5982418237254,0
"231",58.6798755219206,0
"232",11.6837478941306,0
"233",17.6452402491122,0
"234",44.8606472928077,1
"235",27.3573123617098,0
"236",65.2620132546872,0
"237",89.2251915996894,8
"238",88.6595698539168,7
"239",33.2357493462041,0
"240",48.6156553495675,0
"241",20.648780465126,0
"242",41.4817116688937,0
"243",24.1236910922453,0
"244",95.2271148795262,9
"245",35.0296635180712,0
"246",23.0485224630684,0
"247",75.8719125529751,0
"248",13.8636794872582,0
"249",5.43510741554201,0
"250",53.6227682838216,0
"251",60.7443355489522,1
"252",64.7738152183592,0
"253",81.3567538745701,0
"254",84.1030044713989,6
"255",1.65593028068542,0
"256",58.2423252286389,0
"257",49.2105459328741,0
"258",78.7876912625507,1
"259",49.7343295253813,0
"260",60.0409178528935,2
"261",36.8740887148306,0
"262",35.9396461164579,0
"263",46.6982373036444,0
"264",31.9205324631184,0
"265",63.6752677848563,0
"266",75.4461409756914,3
"267",34.0176016325131,0
"268",14.5199006190524,0
"269",92.6350940251723,10
"270",54.4802041491494,0
"271",90.3124867239967,6
"272",89.9827657965943,7
"273",19.2857050104067,0
"274",27.5450235698372,1
"275",78.4942846279591,0
"276",5.75571984518319,0
"277",95.1804172247648,10
"278",67.4725973280147,2
"279",29.1398047702387,0
"280",7.60439676232636,0
"281",87.7156724454835,3
"282",46.7427908442914,0
"283",97.0062404172495,10
"284",7.77261899784207,0
"285",4.98650399968028,0
"286",16.0452642710879,1
"287",40.1524477871135,0
"288",88.2612086366862,6
"289",31.3813912216574,0
"290",98.2321041403338,12
"291",18.4985408792272,0
"292",0.0776137923821807,0
"293",28.2188531942666,0
"294",25.4205902572721,0
"295",21.0161253344268,0
"296",51.9738908624277,0
"297",10.1537974318489,0
"298",77.3112826282158,0
"299",65.858425758779,1
"300",6.14425530657172,0
"301",45.0673973653466,0
"302",33.7237297790125,1
"303",78.9066407829523,5
"304",18.9731574850157,0
"305",33.2583910319954,0
"306",33.4903913317248,0
"307",83.5911420406774,1
"308",11.2496404908597,0
"309",82.3258659802377,2
"310",65.7161298207939,3
"311",30.034129996784,0
"312",64.8514762753621,1
"313",64.3534569768235,2
"314",97.172253485769,10
"315",13.6752975406125,0
"316",35.6265791459009,0
"317",3.9205726236105,0
"318",93.1237329496071,6
"319",19.6372221689671,0
"320",5.34885742235929,0
"321",30.5148833431304,0
"322",14.7387692006305,0
"323",64.7748685907573,1
"324",35.2657143492252,0
"325",64.2752228071913,1
"326",6.6246529808268,1
"327",13.1298956461251,0
"328",99.9119201442227,4
"329",18.6815151479095,0
"330",79.2314947349951,6
"331",72.7277664933354,1
"332",70.4830349190161,4
"333",45.7104760222137,0
"334",57.0013759657741,2
"335",82.4379816651344,6
"336",95.1777445385233,12
"337",2.45468295179307,0
"338",66.7301287176087,2
"339",73.8009243737906,3
"340",42.5824023550376,1
"341",61.0925571294501,0
"342",41.0454671597108,0
"343",96.0128156468272,5
"344",74.9044781317934,2
"345",30.2658741362393,0
"346",99.6258536819369,6
"347",90.2562292292714,6
"348",94.036342157051,8
"349",33.6494019720703,0
"350",39.3285420024768,0
"351",11.779572092928,0
"352",21.5619009919465,0
"353",53.4041970502585,0
"354",20.0362842762843,0
"355",3.15424252767116,0
"356",4.31286476086825,0
"357",68.9989048987627,2
"358",62.7359624020755,0
"359",24.0913404617459,0
"360",25.7317000767216,0
"361",72.7451934712008,1
"362",64.9762245127931,1
"363",23.8210814073682,0
"364",20.5143814673647,0
"365",54.1436221217737,2
"366",65.211822418496,1
"367",71.9903615070507,3
"368",7.07826730795205,1
"369",6.21411758475006,0
"370",10.2232645265758,0
"371",93.9096461515874,8
"372",84.5458716154099,4
"373",28.8958413759246,0
"374",90.13549934607,6
"375",82.7215407043695,3
