"predictor","response"
500,5349.08724408881
655.780921852498,672.189011117894
856.60288168898,1320.02412677668
951.76138958752,2268.10889913767
980.495180576111,10263.2741554297
992.490667942293,2330.28603631327
1037.79780416193,1357.60310381435
1038.79400853602,5544.86673567246
1064.49288411641,84.1735264130545
1079.68517952881,5931.93933125764
1081.50544758296,4844.68596438482
1087.61999114358,2099.60359172117
1093.24136640464,3283.17960157989
1098.46579778464,2374.64963845078
1111.86874540233,2741.74578403823
1115.26871377534,1489.39428154159
1129.67066606512,5557.43461142446
1135.97315315256,710.09066688661
1142.36555943549,5892.34742141523
1147.8992204442,3627.33359431028
1158.57162666523,4035.63708001722
1160.21500154884,411.385837983897
1163.08430033464,1661.01795083167
1172.01952988665,4244.74166780825
1183.71018217165,5643.88559922804
1191.36893490077,408.030088407046
1191.39922336989,1670.55731306066
1195.33668172805,6954.2630693163
1197.07347735457,9997.04448342194
1208.76198292274,5325.19829914378
1210.3891398877,3226.52202370691
1212.75055327032,672.72879185801
1214.34255182343,11994.0741932328
1216.09523870806,3362.94336989237
1216.35404948825,15210.1135141978
1223.01205534705,559.84798732768
1232.39107556565,2025.57126578135
1232.79969528245,3206.84725067027
1237.09420229252,4615.4354526305
1238.21680700304,3582.38449749794
1247.5164593825,7607.67491512972
1249.86926505958,593.500816617688
1254.85324462182,2365.22989896492
1257.64825633405,8508.9350931974
1257.99468630278,1305.72677378152
1261.97831678757,1221.63435886505
1265.98746146293,18740.0676254876
1266.00494670451,1087.99439120731
1266.57654382365,3235.80889883828
1268.44034949118,282.228840885032
1273.3337172757,1259.85115505432
1274.98443529052,166.421045237999
1276.26422370401,17190.9735130257
1279.89485601888,2476.34764963299
1280.11744054775,18925.5599115325
1280.69636609103,9384.13941962941
1283.77679799967,1143.09700552296
1283.80991463861,4913.72146543468
1284.5825439752,7078.99773188047
1286.12579469499,4210.78206870078
1287.34406536696,442.661738533167
1289.72438174546,5823.33089276469
1289.74965246749,1830.70885744884
1293.69064582837,1102.97478835683
1296.34448562002,2664.98912486205
1297.53603414277,12449.3736916417
1300.46035066867,22404.0313036381
1301.93534820777,4117.858019478
1301.99953946507,3884.63126342613
1302.18577198836,9010.5203628
1305.65348171373,561.933324706605
1306.62195760008,7280.30890345003
1309.42556578871,5023.59927068188
1314.33430250774,10354.0237038946
1314.95535903483,152.428653965581
1315.10405327504,4271.15968683085
1318.1781193014,329.509618954695
1321.93977989531,15220.7111182792
1322.55389565772,2930.92298876264
1322.67621031346,14442.4906477509
1322.73309577098,13006.6937928648
1326.60964201361,1705.33008760403
1327.91728608767,1075.95735318873
1328.35397928071,632.592988896199
1328.77324152044,301.976922145542
1330.62456886167,34.6823117146185
1332.70399506673,29633.3680243496
1337.55020121215,2247.29440463442
1339.00693097243,17140.3929103461
1340.67954257388,260.465977132885
1340.93064142631,5508.73318337276
1342.16188515692,7527.01463523872
1342.42418110255,5304.7431734189
1342.92941273682,1055.94595979165
1343.18890756468,28021.3132264306
1344.43990913558,3848.82993718645
1345.25594622449,189.348348066954
1345.28793872491,1758.44685336975
1348.77312969168,3493.15228811475
1348.79186775131,1807.48791808172
1350.60178371843,4610.38750395017
1352.00328688523,2539.1141251119
1352.79706200627,2546.76682134126
1353.85713465246,4156.92547276816
1354.1895808296,4029.68063423114
1354.4505158313,12432.9762995137
1355.05996025471,5067.94360298448
1357.29016289226,7196.83987434208
1357.35136901077,950.396878942358
1359.65963287667,1999.81641135442
1361.10092998531,8085.49368064342
1361.70439519508,17.502787712785
1363.14459442921,409.255647263537
1363.76197965419,12290.143266582
1363.76711902457,2609.90569469535
1363.8290974817,359.106772036675
1364.94387185074,775.950830362411
1366.3111411354,1287.97477956681
1368.76617000304,4242.31841908077
1369.42432077478,2170.70611273803
1370.15448720667,3825.61198175912
1370.54211247312,16751.5627352895
1371.10407514455,7016.30992372287
1371.91801954925,15464.7393762292
1372.88427360495,6644.99686495724
1372.93685624984,37377.1335321038
1373.51648207143,3129.94509678942
1373.90006223528,449.980328672412
1374.22231324505,3134.94019529659
1375.48901829248,8176.38604393819
1376.71231478644,6275.28879943405
1377.63891995069,1903.78243915171
1377.91776136372,8746.08775664068
1378.25227497641,201.267375070445
1378.81747836156,854.587236271008
1378.83603976304,8804.80541897217
1379.31114298621,29146.4696584099
1379.35036293858,593.255901722318
1379.81140052557,5715.4351910001
1381.91187671662,2334.23136500506
1382.16523815925,93.2615280282821
1382.5562487726,3366.08262494947
1382.68268230928,161.473751590378
1383.52294676369,2691.8417673925
1383.8237424674,4672.09585904089
1384.53195594835,2979.33279171183
1390.53440127008,12222.5953447826
1390.75287083051,14274.8745243293
1390.94793113749,4482.2720249548
1391.19007678304,5399.68105613037
1391.58527396182,982.852069728681
1391.82827215711,6107.24836502556
1392.02758148184,4464.86150751756
1392.35020167488,10659.8858705749
1393.33665439647,3084.89946928594
1393.5052319672,3167.00307244962
1394.71182348423,1774.90337829494
1395.49226268404,6157.39815222051
1395.63486572267,15609.7230848577
1396.07846092637,7025.52136372688
1396.26537466969,5311.06837311286
1396.99498673931,21720.070019973
1397.10343762462,7206.38842584889
1397.1298139971,636.030401626587
1397.15737410211,4078.21711976331
1397.2220525014,6925.29320487439
1397.39268623356,1394.7850055848
1397.99444022965,12242.0345258444
1399.18120673799,17465.5387585187
1400.08525306719,18696.0243002109
1400.39994416783,7907.87433719834
1400.46122615565,2894.62963753795
1400.75071366792,2204.94123835632
1401.28412309588,9928.66548381828
1401.73179983481,5367.47206823378
1401.89220107645,79.8542114183463
1402.07475069266,3192.87723026599
1402.39080413438,11498.1144159582
1402.51983009702,222.740654180355
1402.59385058837,5627.46925736704
1402.89936978124,3968.37418650757
1403.04572408538,3086.43470714531
1405.84481605623,7440.46606182484
1405.84839979773,12799.039863992
1406.55068908268,10545.9602199965
1406.92910373781,1310.2903319277
1407.55680025297,202.772479338145
1408.92767912583,2484.54210320877
1408.94092336312,3419.77305154006
1409.90639393381,901.52832718043
1409.9206005686,648.035247918481
1410.16611050659,4381.59072004435
1410.39001097283,10295.964628557
1410.43046199883,2595.65201959604
1410.89586033765,2937.00629686817
1413.40314125333,7909.93543875648
1413.5118840095,2991.57438814024
1414.01027635484,136.60100346978
1414.15945641443,463.232960776982
1414.24824532226,521.045634933073
1415.81043247187,2138.23743469517
1416.63202748581,2838.93372251455
1418.37563619177,6641.85628701733
1418.77962242062,5577.34949410534
1419.30200977399,4419.88453748946
1419.95759572824,3018.91487031697
1420.75845462791,6172.85798246393
1421.54881527806,7446.26889498153
1421.64429138867,4955.71115543452
1422.27905711628,8374.755591167
1422.61928696451,1165.64484855528
1424.69096747392,2011.89909360264
1425.18896985526,6450.40127767166
1426.28085941192,3359.4799707553
1426.37135326514,2848.82119115019
1426.86086867595,13911.8990186509
1426.95941399895,133.511645030423
1427.12915829553,3865.09774967346
1428.13680220332,897.346489637715
1428.60916702031,7399.15191045651
1428.69152865387,950.595602250775
1428.7565508029,14714.5592015458
1428.82165167253,2293.64193708752
1428.97737485156,4086.88437690288
1430.13044776792,2511.26925132094
1430.55341127538,3029.84004475737
1431.94490378269,388.413092077482
1432.18075714047,4747.80618574155
1432.28206156856,6698.47949426451
1432.73338316258,3003.11224104938
1432.80097908547,9479.67811610111
1432.89606871285,2090.3694473018
1433.21113666778,10174.637645231
1433.94989335808,2391.7100830265
1434.11424169175,17667.3293793075
1434.21726437539,2777.94658725818
1435.01965228096,8340.74350682479
1436.60099802261,15504.3660952101
1436.61736211508,17852.4706330757
1437.52306741577,4633.08487012502
1437.60391192982,5381.69529251653
1437.92247820021,1932.94825970985
1438.51010838039,2509.30400730888
1438.60395195035,1148.39795364888
1438.68456176542,7062.72138657045
1438.87668241198,14365.1221003495
