"predictor","response"
500,4629.95406538674
596.754052638304,454.317512374968
602.291382537934,3200.72498136105
606.870516292097,1943.91628067248
652.801281934171,64.0220353357864
673.21375752516,4362.23714817777
677.840274138923,808.655989939833
734.249540943656,5188.81262345673
753.027675645506,3405.47289907461
756.230716916412,4657.98219465604
760.284805550629,10536.2366727247
842.419939488574,10176.3851793133
883.696328066014,6046.4200809589
913.503521488426,12249.8688754211
930.82373415302,2652.62669705063
945.887814091757,112.698851687062
959.245134629647,2646.89191086109
974.095237769249,893.388318942526
979.616052918324,16488.8347815932
988.861033903037,797.531741296379
993.080006171249,4672.44716591502
1000.46648560999,466.737351434521
1002.96454072419,5777.23147148422
1013.17378019666,28169.4139277012
1019.38614379617,1960.33111291412
1033.93785442951,6965.2568686223
1038.96964605613,2976.0872489912
1039.14212476726,4503.30030421664
1042.85149163162,9929.0803484705
1045.96449268065,1018.74162876488
1054.44876526528,4198.72111237963
1054.83173342111,4023.97085773161
1055.48545676868,12056.2059851654
1056.80330044811,479.12865858543
1057.62727323503,1823.73500709089
1059.85473756939,2429.27734344425
1070.56426410592,816.217014862242
1072.03624802602,3341.80463164114
1074.92679464338,1533.9846432585
1078.6146311254,5787.99029333051
1085.98838823535,2447.97339577361
1096.65129683408,23360.3665738307
1097.05051675829,3962.24073502191
1098.15493836144,3691.80077327406
1102.96750131114,1761.07555780234
1111.98525911659,3134.72478474334
1117.63453056519,890.275238763633
1121.32476858737,9515.46418574367
1121.32998873294,4430.07671542895
1121.88671710429,2221.17980275576
1122.74981520082,2564.13067212709
1126.48231023069,288.936429334669
1128.72168090302,1618.33087803031
1135.04312580727,9187.39442181802
1144.48562876699,6904.71754157435
1144.74520696498,179.502494077386
1152.62986080281,1480.51891147298
1157.53671782123,4622.09999559677
1159.27030183699,3218.05216087051
1162.13032350749,264.363077975505
1163.75284984511,2543.6412740438
1166.33985612933,4880.00572675163
1167.96802634214,2294.11545682112
1169.96844016965,4632.00111541805
1173.73750426963,4567.08284660804
1174.85903594242,2902.84736682341
1176.08517961083,2874.70849885395
1178.83149752784,491.809459457413
1178.99761223122,2243.72265890283
1180.51715043276,5873.32097175939
1180.91973900815,19228.5737960338
1181.12392357264,741.083777147637
1182.02304237798,9545.73030979918
1182.21754103933,4906.94586396226
1183.42516773059,2611.57894626353
1190.12419897202,12826.3444232231
1192.56127965891,856.116762002432
1194.60742271423,31917.7197087417
1194.77540755886,6803.89514950248
1195.51632048924,11861.858170914
1196.93885071137,3238.13108194481
1197.6685925804,2840.38453400812
1201.35067325233,14585.4934819099
1206.13524311502,3915.86101838438
1206.71853383432,10055.540075358
1209.18342184582,319.626733960272
1211.09439429745,10674.0588790004
1212.30722055766,6866.00100834799
1213.93140834488,5741.90825817756
1217.11427411813,7889.47788402208
1221.41871489866,675.579814356154
1222.28598213121,5902.00736745492
1223.47544873351,2218.55852589705
1230.7720413217,2879.69109300388
1232.0303572015,5318.61932113353
1232.97114208346,594.239959949784
1237.75757183278,22860.8432737044
1238.4535235029,13054.3204961532
1241.46759970215,1069.14060745991
1243.71315500305,1154.34135891562
1244.08101973151,476.380148992377
1244.54264624915,3668.62393482785
1244.97126381137,11867.542301916
