predictor,response
6.038881524,52.60506697
7.377190415,51.4031326
2.887205096,76.73801194
3.818909717,61.22469079
1.265255258,84.87841889
4.309185925,66.21868533
3.928309827,56.14800032
5.050214516,58.49800974
14.01976709,25.91908454
5.135024242,56.94420887
14.43743543,24.50899694
6.38349333,53.00297505
15.59643426,14.67301477
7.98176386,46.73214681
12.03573405,27.32946205
11.92468646,32.98225418
8.313490016,36.47778352
17.79843106,14.05242741
2.229416658,81.29129055
18.22563998,15.65383688
8.179217212,52.20855697
8.945782532,39.58177135
18.6133691,17.00913268
10.40722688,30.7790084
15.73555828,19.39485743
10.71210734,35.69343043
8.374224322,40.6411079
11.23915184,33.2715503
1.412712825,90.51665706
9.963191346,34.75249882
5.630992529,46.91972505
14.62615473,16.34222335
5.942133641,53.60153608
3.469822066,60.69278454
18.69160738,5.634591517
13.21032217,23.97525504
4.000894824,63.58956827
1.727449363,88.53110726
3.516182012,71.47392619
7.217169117,49.22215172
17.80906735,16.07081303
16.20095172,21.6773286
8.906950528,37.5526555
2.286403528,78.24338447
15.50394429,21.65148168
9.956667962,36.96698688
7.829767827,49.32217643
11.29942937,31.40026553
6.184914481,45.62057389
18.72932489,14.72936491
7.926403124,44.64156977
9.980993377,35.56711428
1.040491587,89.67797365
8.18384191,44.57808006
3.133693189,66.85428447
10.25477984,29.90991416
14.52244247,29.91995108
8.632372645,40.5925481
16.87632905,16.3073288
1.13262861,87.86234147
15.05350486,28.46979613
7.549983935,49.82404078
17.68931711,9.262518901
16.9732065,15.39292737
7.972191441,39.89117938
12.20106255,20.46922456
2.296039662,79.21615542
3.854816994,70.51675275
1.378020468,88.99949065
12.12697965,28.02917545
2.642775715,73.77305756
18.24775061,13.48708528
4.197626046,63.60374633
9.155114491,39.18003329
2.766653635,76.45152981
6.007651906,49.23850371
3.255047092,81.1360976
5.940573802,59.56786651
8.630815434,42.46377109
7.185132586,48.57084505
7.572973954,45.75384373
9.14073384,35.88142974
9.922255049,40.08534692
5.22470481,65.79449706
18.06357641,20.02899711
8.338269575,43.59713211
1.217339891,93.49031746
8.842964995,40.90159226
16.42195003,14.24504143
14.5105592,22.61401764
5.375011478,60.04149846
4.199654299,66.5743485
